time x1 y1 x2 y2 E
5.509999999999999787e+00 nan nan nan nan nan
5.520000000000000462e+00 nan nan nan nan nan
5.530000000000000249e+00 nan nan nan nan nan
5.540000000000000036e+00 nan nan nan nan nan
5.549999999999999822e+00 nan nan nan nan nan
5.560000000000000497e+00 nan nan nan nan nan
5.570000000000000284e+00 nan nan nan nan nan
5.580000000000000071e+00 nan nan nan nan nan
5.589999999999999858e+00 nan nan nan nan nan
5.600000000000000533e+00 nan nan nan nan nan
5.610000000000000320e+00 nan nan nan nan nan
5.620000000000000107e+00 nan nan nan nan nan
5.629999999999999893e+00 nan nan nan nan nan
5.639999999999999680e+00 nan nan nan nan nan
5.650000000000000355e+00 nan nan nan nan nan
5.660000000000000142e+00 nan nan nan nan nan
5.669999999999999929e+00 nan nan nan nan nan
5.679999999999999716e+00 nan nan nan nan nan
5.690000000000000391e+00 nan nan nan nan nan
5.700000000000000178e+00 nan nan nan nan nan
5.709999999999999964e+00 nan nan nan nan nan
5.719999999999999751e+00 nan nan nan nan nan
5.730000000000000426e+00 nan nan nan nan nan
5.740000000000000213e+00 nan nan nan nan nan
5.750000000000000000e+00 nan nan nan nan nan
5.759999999999999787e+00 nan nan nan nan nan
5.770000000000000462e+00 nan nan nan nan nan
5.780000000000000249e+00 nan nan nan nan nan
5.790000000000000036e+00 nan nan nan nan nan
5.799999999999999822e+00 nan nan nan nan nan
5.810000000000000497e+00 nan nan nan nan nan
5.820000000000000284e+00 nan nan nan nan nan
5.830000000000000071e+00 nan nan nan nan nan
5.839999999999999858e+00 nan nan nan nan nan
5.850000000000000533e+00 nan nan nan nan nan
5.860000000000000320e+00 nan nan nan nan nan
5.870000000000000107e+00 nan nan nan nan nan
5.879999999999999893e+00 nan nan nan nan nan
5.889999999999999680e+00 nan nan nan nan nan
5.900000000000000355e+00 nan nan nan nan nan
5.910000000000000142e+00 nan nan nan nan nan
5.919999999999999929e+00 nan nan nan nan nan
5.929999999999999716e+00 nan nan nan nan nan
5.940000000000000391e+00 nan nan nan nan nan
5.950000000000000178e+00 nan nan nan nan nan
5.959999999999999964e+00 nan nan nan nan nan
5.969999999999999751e+00 nan nan nan nan nan
5.980000000000000426e+00 nan nan nan nan nan
5.990000000000000213e+00 nan nan nan nan nan
6.000000000000000000e+00 nan nan nan nan nan
6.009999999999999787e+00 nan nan nan nan nan
6.020000000000000462e+00 nan nan nan nan nan
6.030000000000000249e+00 nan nan nan nan nan
6.040000000000000036e+00 nan nan nan nan nan
6.049999999999999822e+00 nan nan nan nan nan
6.060000000000000497e+00 nan nan nan nan nan
6.070000000000000284e+00 nan nan nan nan nan
6.080000000000000071e+00 nan nan nan nan nan
6.089999999999999858e+00 nan nan nan nan nan
6.100000000000000533e+00 nan nan nan nan nan
6.110000000000000320e+00 nan nan nan nan nan
6.120000000000000107e+00 nan nan nan nan nan
6.129999999999999893e+00 nan nan nan nan nan
6.140000000000000568e+00 nan nan nan nan nan
6.150000000000000355e+00 nan nan nan nan nan
6.160000000000000142e+00 nan nan nan nan nan
6.169999999999999929e+00 nan nan nan nan nan
6.179999999999999716e+00 nan nan nan nan nan
6.190000000000000391e+00 nan nan nan nan nan
6.200000000000000178e+00 nan nan nan nan nan
6.209999999999999964e+00 nan nan nan nan nan
6.219999999999999751e+00 nan nan nan nan nan
6.230000000000000426e+00 nan nan nan nan nan
6.240000000000000213e+00 nan nan nan nan nan
6.250000000000000000e+00 nan nan nan nan nan
6.259999999999999787e+00 nan nan nan nan nan
6.270000000000000462e+00 nan nan nan nan nan
6.280000000000000249e+00 nan nan nan nan nan
6.290000000000000036e+00 nan nan nan nan nan
6.299999999999999822e+00 nan nan nan nan nan
6.310000000000000497e+00 nan nan nan nan nan
6.320000000000000284e+00 nan nan nan nan nan
6.330000000000000071e+00 nan nan nan nan nan
6.339999999999999858e+00 nan nan nan nan nan
6.350000000000000533e+00 nan nan nan nan nan
6.360000000000000320e+00 nan nan nan nan nan
6.370000000000000107e+00 nan nan nan nan nan
6.379999999999999893e+00 nan nan nan nan nan
6.390000000000000568e+00 nan nan nan nan nan
6.400000000000000355e+00 nan nan nan nan nan
6.410000000000000142e+00 nan nan nan nan nan
6.419999999999999929e+00 nan nan nan nan nan
6.429999999999999716e+00 nan nan nan nan nan
6.440000000000000391e+00 nan nan nan nan nan
6.450000000000000178e+00 nan nan nan nan nan
6.459999999999999964e+00 nan nan nan nan nan
6.469999999999999751e+00 nan nan nan nan nan
6.480000000000000426e+00 nan nan nan nan nan
6.490000000000000213e+00 nan nan nan nan nan
6.500000000000000000e+00 nan nan nan nan nan
6.509999999999999787e+00 nan nan nan nan nan
6.520000000000000462e+00 nan nan nan nan nan
6.530000000000000249e+00 nan nan nan nan nan
6.540000000000000036e+00 nan nan nan nan nan
6.549999999999999822e+00 nan nan nan nan nan
6.560000000000000497e+00 nan nan nan nan nan
6.570000000000000284e+00 nan nan nan nan nan
6.580000000000000071e+00 nan nan nan nan nan
6.589999999999999858e+00 nan nan nan nan nan
6.600000000000000533e+00 nan nan nan nan nan
6.610000000000000320e+00 nan nan nan nan nan
6.620000000000000107e+00 nan nan nan nan nan
6.629999999999999893e+00 nan nan nan nan nan
6.640000000000000568e+00 nan nan nan nan nan
6.650000000000000355e+00 nan nan nan nan nan
6.660000000000000142e+00 nan nan nan nan nan
6.669999999999999929e+00 nan nan nan nan nan
6.679999999999999716e+00 nan nan nan nan nan
6.690000000000000391e+00 nan nan nan nan nan
6.700000000000000178e+00 nan nan nan nan nan
6.709999999999999964e+00 nan nan nan nan nan
6.719999999999999751e+00 nan nan nan nan nan
6.730000000000000426e+00 nan nan nan nan nan
6.740000000000000213e+00 nan nan nan nan nan
6.750000000000000000e+00 nan nan nan nan nan
6.759999999999999787e+00 nan nan nan nan nan
6.770000000000000462e+00 nan nan nan nan nan
6.780000000000000249e+00 nan nan nan nan nan
6.790000000000000036e+00 nan nan nan nan nan
6.799999999999999822e+00 nan nan nan nan nan
6.810000000000000497e+00 nan nan nan nan nan
6.820000000000000284e+00 nan nan nan nan nan
6.830000000000000071e+00 nan nan nan nan nan
6.839999999999999858e+00 nan nan nan nan nan
6.850000000000000533e+00 nan nan nan nan nan
6.860000000000000320e+00 nan nan nan nan nan
6.870000000000000107e+00 nan nan nan nan nan
6.879999999999999893e+00 nan nan nan nan nan
6.890000000000000568e+00 nan nan nan nan nan
6.900000000000000355e+00 nan nan nan nan nan
6.910000000000000142e+00 nan nan nan nan nan
6.919999999999999929e+00 nan nan nan nan nan
6.929999999999999716e+00 nan nan nan nan nan
6.940000000000000391e+00 nan nan nan nan nan
6.950000000000000178e+00 nan nan nan nan nan
6.959999999999999964e+00 nan nan nan nan nan
6.969999999999999751e+00 nan nan nan nan nan
6.980000000000000426e+00 nan nan nan nan nan
6.990000000000000213e+00 nan nan nan nan nan
7.000000000000000000e+00 nan nan nan nan nan
7.009999999999999787e+00 nan nan nan nan nan
7.020000000000000462e+00 nan nan nan nan nan
7.030000000000000249e+00 nan nan nan nan nan
7.040000000000000036e+00 nan nan nan nan nan
7.049999999999999822e+00 nan nan nan nan nan
7.060000000000000497e+00 nan nan nan nan nan
7.070000000000000284e+00 nan nan nan nan nan
7.080000000000000071e+00 nan nan nan nan nan
7.089999999999999858e+00 nan nan nan nan nan
7.100000000000000533e+00 nan nan nan nan nan
7.110000000000000320e+00 nan nan nan nan nan
7.120000000000000107e+00 nan nan nan nan nan
7.129999999999999893e+00 nan nan nan nan nan
7.140000000000000568e+00 nan nan nan nan nan
7.150000000000000355e+00 nan nan nan nan nan
7.160000000000000142e+00 nan nan nan nan nan
7.169999999999999929e+00 nan nan nan nan nan
7.179999999999999716e+00 nan nan nan nan nan
7.190000000000000391e+00 nan nan nan nan nan
7.200000000000000178e+00 nan nan nan nan nan
7.209999999999999964e+00 nan nan nan nan nan
7.219999999999999751e+00 nan nan nan nan nan
7.230000000000000426e+00 nan nan nan nan nan
7.240000000000000213e+00 nan nan nan nan nan
7.250000000000000000e+00 nan nan nan nan nan
7.259999999999999787e+00 nan nan nan nan nan
7.270000000000000462e+00 nan nan nan nan nan
7.280000000000000249e+00 nan nan nan nan nan
7.290000000000000036e+00 nan nan nan nan nan
7.299999999999999822e+00 nan nan nan nan nan
7.310000000000000497e+00 nan nan nan nan nan
7.320000000000000284e+00 nan nan nan nan nan
7.330000000000000071e+00 nan nan nan nan nan
7.339999999999999858e+00 nan nan nan nan nan
7.350000000000000533e+00 nan nan nan nan nan
7.360000000000000320e+00 nan nan nan nan nan
7.370000000000000107e+00 nan nan nan nan nan
7.379999999999999893e+00 nan nan nan nan nan
7.390000000000000568e+00 nan nan nan nan nan
7.400000000000000355e+00 nan nan nan nan nan
7.410000000000000142e+00 nan nan nan nan nan
7.419999999999999929e+00 nan nan nan nan nan
7.429999999999999716e+00 nan nan nan nan nan
7.440000000000000391e+00 nan nan nan nan nan
7.450000000000000178e+00 nan nan nan nan nan
7.459999999999999964e+00 nan nan nan nan nan
7.469999999999999751e+00 nan nan nan nan nan
7.480000000000000426e+00 nan nan nan nan nan
7.490000000000000213e+00 nan nan nan nan nan
7.500000000000000000e+00 nan nan nan nan nan
7.509999999999999787e+00 nan nan nan nan nan
7.520000000000000462e+00 nan nan nan nan nan
7.530000000000000249e+00 nan nan nan nan nan
7.540000000000000036e+00 nan nan nan nan nan
7.549999999999999822e+00 nan nan nan nan nan
7.560000000000000497e+00 nan nan nan nan nan
7.570000000000000284e+00 nan nan nan nan nan
7.580000000000000071e+00 nan nan nan nan nan
7.589999999999999858e+00 nan nan nan nan nan
7.600000000000000533e+00 nan nan nan nan nan
7.610000000000000320e+00 nan nan nan nan nan
7.620000000000000107e+00 nan nan nan nan nan
7.629999999999999893e+00 nan nan nan nan nan
7.640000000000000568e+00 nan nan nan nan nan
7.650000000000000355e+00 nan nan nan nan nan
7.660000000000000142e+00 nan nan nan nan nan
7.669999999999999929e+00 nan nan nan nan nan
7.679999999999999716e+00 nan nan nan nan nan
7.690000000000000391e+00 nan nan nan nan nan
7.700000000000000178e+00 nan nan nan nan nan
7.709999999999999964e+00 nan nan nan nan nan
7.719999999999999751e+00 nan nan nan nan nan
7.730000000000000426e+00 nan nan nan nan nan
7.740000000000000213e+00 nan nan nan nan nan
7.750000000000000000e+00 nan nan nan nan nan
7.759999999999999787e+00 nan nan nan nan nan
7.770000000000000462e+00 nan nan nan nan nan
7.780000000000000249e+00 nan nan nan nan nan
7.790000000000000036e+00 nan nan nan nan nan
7.799999999999999822e+00 nan nan nan nan nan
7.810000000000000497e+00 nan nan nan nan nan
7.820000000000000284e+00 nan nan nan nan nan
7.830000000000000071e+00 nan nan nan nan nan
7.839999999999999858e+00 nan nan nan nan nan
7.850000000000000533e+00 nan nan nan nan nan
7.860000000000000320e+00 nan nan nan nan nan
7.870000000000000107e+00 nan nan nan nan nan
7.879999999999999893e+00 nan nan nan nan nan
7.890000000000000568e+00 nan nan nan nan nan
7.900000000000000355e+00 nan nan nan nan nan
7.910000000000000142e+00 nan nan nan nan nan
7.919999999999999929e+00 nan nan nan nan nan
7.930000000000000604e+00 nan nan nan nan nan
7.940000000000000391e+00 nan nan nan nan nan
7.950000000000000178e+00 nan nan nan nan nan
7.959999999999999964e+00 nan nan nan nan nan
7.969999999999999751e+00 nan nan nan nan nan
7.980000000000000426e+00 nan nan nan nan nan
7.990000000000000213e+00 nan nan nan nan nan
8.000000000000000000e+00 nan nan nan nan nan
8.009999999999999787e+00 nan nan nan nan nan
8.019999999999999574e+00 nan nan nan nan nan
8.029999999999999361e+00 nan nan nan nan nan
8.040000000000000924e+00 nan nan nan nan nan
8.050000000000000711e+00 nan nan nan nan nan
8.060000000000000497e+00 nan nan nan nan nan
8.070000000000000284e+00 nan nan nan nan nan
8.080000000000000071e+00 nan nan nan nan nan
8.089999999999999858e+00 nan nan nan nan nan
8.099999999999999645e+00 nan nan nan nan nan
8.109999999999999432e+00 nan nan nan nan nan
8.120000000000000995e+00 nan nan nan nan nan
8.130000000000000782e+00 nan nan nan nan nan
8.140000000000000568e+00 nan nan nan nan nan
8.150000000000000355e+00 nan nan nan nan nan
8.160000000000000142e+00 nan nan nan nan nan
8.169999999999999929e+00 nan nan nan nan nan
8.179999999999999716e+00 nan nan nan nan nan
8.189999999999999503e+00 nan nan nan nan nan
8.199999999999999289e+00 nan nan nan nan nan
8.210000000000000853e+00 nan nan nan nan nan
8.220000000000000639e+00 nan nan nan nan nan
8.230000000000000426e+00 nan nan nan nan nan
8.240000000000000213e+00 nan nan nan nan nan
8.250000000000000000e+00 nan nan nan nan nan
8.259999999999999787e+00 nan nan nan nan nan
8.269999999999999574e+00 nan nan nan nan nan
8.279999999999999361e+00 nan nan nan nan nan
8.290000000000000924e+00 nan nan nan nan nan
8.300000000000000711e+00 nan nan nan nan nan
8.310000000000000497e+00 nan nan nan nan nan
8.320000000000000284e+00 nan nan nan nan nan
8.330000000000000071e+00 nan nan nan nan nan
8.339999999999999858e+00 nan nan nan nan nan
8.349999999999999645e+00 nan nan nan nan nan
8.359999999999999432e+00 nan nan nan nan nan
8.370000000000000995e+00 nan nan nan nan nan
8.380000000000000782e+00 nan nan nan nan nan
8.390000000000000568e+00 nan nan nan nan nan
8.400000000000000355e+00 nan nan nan nan nan
8.410000000000000142e+00 nan nan nan nan nan
8.419999999999999929e+00 nan nan nan nan nan
8.429999999999999716e+00 nan nan nan nan nan
8.439999999999999503e+00 nan nan nan nan nan
8.449999999999999289e+00 nan nan nan nan nan
8.460000000000000853e+00 nan nan nan nan nan
8.470000000000000639e+00 nan nan nan nan nan
8.480000000000000426e+00 nan nan nan nan nan
8.490000000000000213e+00 nan nan nan nan nan
8.500000000000000000e+00 nan nan nan nan nan
8.509999999999999787e+00 nan nan nan nan nan
8.519999999999999574e+00 nan nan nan nan nan
8.529999999999999361e+00 nan nan nan nan nan
8.540000000000000924e+00 nan nan nan nan nan
8.550000000000000711e+00 nan nan nan nan nan
8.560000000000000497e+00 nan nan nan nan nan
8.570000000000000284e+00 nan nan nan nan nan
8.580000000000000071e+00 nan nan nan nan nan
8.589999999999999858e+00 nan nan nan nan nan
8.599999999999999645e+00 nan nan nan nan nan
8.609999999999999432e+00 nan nan nan nan nan
8.620000000000000995e+00 nan nan nan nan nan
8.630000000000000782e+00 nan nan nan nan nan
8.640000000000000568e+00 nan nan nan nan nan
8.650000000000000355e+00 nan nan nan nan nan
8.660000000000000142e+00 nan nan nan nan nan
8.669999999999999929e+00 nan nan nan nan nan
8.679999999999999716e+00 nan nan nan nan nan
8.689999999999999503e+00 nan nan nan nan nan
8.700000000000001066e+00 nan nan nan nan nan
8.710000000000000853e+00 nan nan nan nan nan
8.720000000000000639e+00 nan nan nan nan nan
8.730000000000000426e+00 nan nan nan nan nan
8.740000000000000213e+00 nan nan nan nan nan
8.750000000000000000e+00 nan nan nan nan nan
8.759999999999999787e+00 nan nan nan nan nan
8.769999999999999574e+00 nan nan nan nan nan
8.779999999999999361e+00 nan nan nan nan nan
8.790000000000000924e+00 nan nan nan nan nan
8.800000000000000711e+00 nan nan nan nan nan
8.810000000000000497e+00 nan nan nan nan nan
8.820000000000000284e+00 nan nan nan nan nan
8.830000000000000071e+00 nan nan nan nan nan
8.839999999999999858e+00 nan nan nan nan nan
8.849999999999999645e+00 nan nan nan nan nan
8.859999999999999432e+00 nan nan nan nan nan
8.870000000000000995e+00 nan nan nan nan nan
8.880000000000000782e+00 nan nan nan nan nan
8.890000000000000568e+00 nan nan nan nan nan
8.900000000000000355e+00 nan nan nan nan nan
8.910000000000000142e+00 nan nan nan nan nan
8.919999999999999929e+00 nan nan nan nan nan
8.929999999999999716e+00 nan nan nan nan nan
8.939999999999999503e+00 nan nan nan nan nan
8.950000000000001066e+00 nan nan nan nan nan
8.960000000000000853e+00 nan nan nan nan nan
8.970000000000000639e+00 nan nan nan nan nan
8.980000000000000426e+00 nan nan nan nan nan
8.990000000000000213e+00 nan nan nan nan nan
9.000000000000000000e+00 nan nan nan nan nan
9.009999999999999787e+00 nan nan nan nan nan
9.019999999999999574e+00 nan nan nan nan nan
9.029999999999999361e+00 nan nan nan nan nan
9.040000000000000924e+00 nan nan nan nan nan
9.050000000000000711e+00 nan nan nan nan nan
9.060000000000000497e+00 nan nan nan nan nan
9.070000000000000284e+00 nan nan nan nan nan
9.080000000000000071e+00 nan nan nan nan nan
9.089999999999999858e+00 nan nan nan nan nan
9.099999999999999645e+00 nan nan nan nan nan
9.109999999999999432e+00 nan nan nan nan nan
9.120000000000000995e+00 nan nan nan nan nan
9.130000000000000782e+00 nan nan nan nan nan
9.140000000000000568e+00 nan nan nan nan nan
9.150000000000000355e+00 nan nan nan nan nan
9.160000000000000142e+00 nan nan nan nan nan
9.169999999999999929e+00 nan nan nan nan nan
9.179999999999999716e+00 nan nan nan nan nan
9.189999999999999503e+00 nan nan nan nan nan
9.200000000000001066e+00 nan nan nan nan nan
9.210000000000000853e+00 nan nan nan nan nan
9.220000000000000639e+00 nan nan nan nan nan
9.230000000000000426e+00 nan nan nan nan nan
9.240000000000000213e+00 nan nan nan nan nan
9.250000000000000000e+00 nan nan nan nan nan
9.259999999999999787e+00 nan nan nan nan nan
9.269999999999999574e+00 nan nan nan nan nan
9.279999999999999361e+00 nan nan nan nan nan
9.290000000000000924e+00 nan nan nan nan nan
9.300000000000000711e+00 nan nan nan nan nan
9.310000000000000497e+00 nan nan nan nan nan
9.320000000000000284e+00 nan nan nan nan nan
9.330000000000000071e+00 nan nan nan nan nan
9.339999999999999858e+00 nan nan nan nan nan
9.349999999999999645e+00 nan nan nan nan nan
9.359999999999999432e+00 nan nan nan nan nan
9.370000000000000995e+00 nan nan nan nan nan
9.380000000000000782e+00 nan nan nan nan nan
9.390000000000000568e+00 nan nan nan nan nan
9.400000000000000355e+00 nan nan nan nan nan
9.410000000000000142e+00 nan nan nan nan nan
9.419999999999999929e+00 nan nan nan nan nan
9.429999999999999716e+00 nan nan nan nan nan
9.439999999999999503e+00 nan nan nan nan nan
9.450000000000001066e+00 nan nan nan nan nan
9.460000000000000853e+00 nan nan nan nan nan
9.470000000000000639e+00 nan nan nan nan nan
9.480000000000000426e+00 nan nan nan nan nan
9.490000000000000213e+00 nan nan nan nan nan
9.500000000000000000e+00 nan nan nan nan nan
9.509999999999999787e+00 nan nan nan nan nan
9.519999999999999574e+00 nan nan nan nan nan
9.529999999999999361e+00 nan nan nan nan nan
9.540000000000000924e+00 nan nan nan nan nan
9.550000000000000711e+00 nan nan nan nan nan
9.560000000000000497e+00 nan nan nan nan nan
9.570000000000000284e+00 nan nan nan nan nan
9.580000000000000071e+00 nan nan nan nan nan
9.589999999999999858e+00 nan nan nan nan nan
9.599999999999999645e+00 nan nan nan nan nan
9.609999999999999432e+00 nan nan nan nan nan
9.620000000000000995e+00 nan nan nan nan nan
9.630000000000000782e+00 nan nan nan nan nan
9.640000000000000568e+00 nan nan nan nan nan
9.650000000000000355e+00 nan nan nan nan nan
9.660000000000000142e+00 nan nan nan nan nan
9.669999999999999929e+00 nan nan nan nan nan
9.679999999999999716e+00 nan nan nan nan nan
9.689999999999999503e+00 nan nan nan nan nan
9.700000000000001066e+00 nan nan nan nan nan
9.710000000000000853e+00 nan nan nan nan nan
9.720000000000000639e+00 nan nan nan nan nan
9.730000000000000426e+00 nan nan nan nan nan
9.740000000000000213e+00 nan nan nan nan nan
9.750000000000000000e+00 nan nan nan nan nan
9.759999999999999787e+00 nan nan nan nan nan
9.769999999999999574e+00 nan nan nan nan nan
9.779999999999999361e+00 nan nan nan nan nan
9.790000000000000924e+00 nan nan nan nan nan
9.800000000000000711e+00 nan nan nan nan nan
9.810000000000000497e+00 nan nan nan nan nan
9.820000000000000284e+00 nan nan nan nan nan
9.830000000000000071e+00 nan nan nan nan nan
9.839999999999999858e+00 nan nan nan nan nan
9.849999999999999645e+00 nan nan nan nan nan
9.859999999999999432e+00 nan nan nan nan nan
9.870000000000000995e+00 nan nan nan nan nan
9.880000000000000782e+00 nan nan nan nan nan
9.890000000000000568e+00 nan nan nan nan nan
9.900000000000000355e+00 nan nan nan nan nan
9.910000000000000142e+00 nan nan nan nan nan
9.919999999999999929e+00 nan nan nan nan nan
9.929999999999999716e+00 nan nan nan nan nan
9.939999999999999503e+00 nan nan nan nan nan
9.950000000000001066e+00 nan nan nan nan nan
9.960000000000000853e+00 nan nan nan nan nan
9.970000000000000639e+00 nan nan nan nan nan
9.980000000000000426e+00 nan nan nan nan nan
9.990000000000000213e+00 nan nan nan nan nan
